admin_id_old,admin_id_new,code,rule,provenance
ES-PM-BL,ES-PM-BA,BA,name,spine
ES-PV-AA,ES-PV-AL,AL,name,cc0
ES-PV-GP,ES-PV-GU,GU,name,spine
ES-PV-VZ,ES-PV-VI,VI,name,spine
ES-RI-LR,ES-RI-RI,RI,name,cc0
ES-VC-AN,ES-VC-AL,AL,name,spine
ES-VC-CS,ES-VC-CA,CA,name,spine
ES-VC-VN,ES-VC-VA,VA,name,spine
ET-AA-AA,ET-AA-AA,AA,initials,spine
ET-AF-A1,ET-AF-AZ1,AZ1,initials,spine
ET-AF-A2,ET-AF-AZ2,AZ2,initials,spine
ET-AF-A3,ET-AF-AZ3,AZ3,initials,spine
ET-AF-A4,ET-AF-AZ4,AZ4,initials,spine
ET-AF-A5,ET-AF-AZ5,AZ5,initials,spine
ET-AM-AA,ET-AM-AA,AA,initials,spine
ET-AM-AR,ET-AM-AR,AR,name,spine
ET-AM-BD,ET-AM-BD,BD,initials,spine
ET-AM-DG,ET-AM-DG,DG,initials,spine
ET-AM-DW,ET-AM-DW,DW,initials,spine
ET-AM-MG,ET-AM-MG,MG,initials,spine
ET-AM-MI,ET-AM-MI,MI,any2,spine
ET-AM-NS,ET-AM-NS,NS,initials,spine
ET-AM-OR,ET-AM-OR,OR,name,spine
ET-AM-SG,ET-AM-SG,SG,initials,spine
ET-AM-SW,ET-AM-SW,SW,initials,spine
ET-AM-WH,ET-AM-WH,WH,initials,spine
ET-BE-AS,ET-BE-AS,AS,name,spine
ET-BE-KE,ET-BE-KE,KE,name,spine
ET-BE-ME,ET-BE-ME,ME,name,spine
ET-DD-DD,ET-DD-DD,DD,initials,spine
ET-GA-AG,ET-GA-AG,AG,name,spine
ET-GA-MA,ET-GA-MA,MA,name,spine
ET-GA-NU,ET-GA-NU,NU,name,spine
ET-HA-HA,ET-HA-HA,HA,name,spine
ET-OR-AR,ET-OR-AR,AR,name,spine
ET-OR-BA,ET-OR-BA,BA,name,spine
ET-OR-BO,ET-OR-BO,BO,name,spine
ET-OR-DM,ET-OR-DM,DM,initials,cc0
ET-OR-GU,ET-OR-GU,GU,name,spine
ET-OR-HG,ET-OR-HG,HG,initials,spine
ET-OR-IL,ET-OR-IL,IL,name,spine
ET-OR-JI,ET-OR-JI,JI,name,spine
ET-OR-KW,ET-OR-KW,KW,initials,spine
ET-OR-MA,ET-OR-MA,MA,initials,spine
ET-OR-MH,ET-OR-MH,MH,initials,spine
ET-OR-MI,ET-OR-MI,MI,any2,spine
ET-OR-MQ,ET-OR-MW,MW,initials,spine
ET-OR-MR,ET-OR-MS,MS,initials,spine
ET-OR-MS,ET-OR-MB,MB,any2,spine
ET-OR-MW,ET-OR-MR,MR,any2,spine
ET-OR-NS,ET-OR-NS,NS,initials,spine
ET-SN-AE,ET-SN-AL,AL,name,spine
ET-SN-AL,ET-SN-LB,LB,skeleton,spine
ET-SN-AM,ET-SN-AM,AM,name,spine
ET-SN-BA,ET-SN-BA,BA,name,spine
ET-SN-BM,ET-SN-BM,BM,initials,spine
ET-SN-BU,ET-SN-BU,BU,name,spine
ET-SN-DA,ET-SN-DA,DA,name,spine
ET-SN-DE,ET-SN-DE,DE,name,spine
ET-SN-DO,ET-SN-DO,DO,initials,spine
ET-SN-GE,ET-SN-GE,GE,name,spine
ET-SN-GG,ET-SN-GG,GG,initials,spine
ET-SN-GU,ET-SN-GU,GU,name,spine
ET-SN-HA,ET-SN-HA,HA,name,spine
ET-SN-KE,ET-SN-KE,KE,name,spine
ET-SN-KN,ET-SN-KO,KO,name,spine
ET-SN-KO,ET-SN-KN,KN,skeleton,spine
ET-SN-KT,ET-SN-KT,KT,initials,spine
ET-SN-SH,ET-SN-SH,SH,name,spine
ET-SN-SI,ET-SN-SI,SI,name,spine
ET-SN-SL,ET-SN-SL,SL,skeleton,spine
ET-SN-WO,ET-SN-WO,WO,name,spine
ET-SN-YE,ET-SN-YE,YE,name,spine
ET-SO-AF,ET-SO-AF,AF,name,cc0
ET-SO-DO,ET-SO-DO,DO,name,spine
ET-SO-FA,ET-SO-FA,FA,name,spine
ET-SO-JA,ET-SO-JA,JA,name,spine
ET-SO-KO,ET-SO-KO,KO,name,spine
ET-SO-LI,ET-SO-LI,LI,name,spine
ET-SO-NO,ET-SO-NO,NO,name,spine
ET-SO-SH,ET-SO-SH,SH,name,spine
ET-SO-SI,ET-SO-SI,SI,name,spine
ET-TI-DE,ET-TI-DE,DE,name,spine
ET-TI-ME,ET-TI-ME,ME,name,spine
ET-TI-MI,ET-TI-MI,MI,initials,spine
ET-TI-MS,ET-TI-MS,MS,skeleton,spine
ET-TI-SM,ET-TI-SM,SM,initials,spine
FI-ES-EU,FI-ES-EU,EU,initials,spine
FI-ES-KY,FI-ES-KY,KY,name,spine
FI-ES-PT,FI-ES-PT,PT,initials,spine
FI-ES-SK,FI-ES-SK,SK,initials,spine
FI-ES-UU,FI-ES-UU,UU,name,spine
FI-IS-NK,FI-IS-NK,NK,initials,spine
FI-IS-NS,FI-IS-NS,NS,initials,spine
FI-IS-PT,FI-IS-PT,PT,initials,spine
FI-IS-SS,FI-IS-SS,SS,initials,spine
FI-LP-LA,FI-LP-LA,LA,name,spine
FI-LS-CF,FI-LS-CF,CF,initials,spine
FI-LS-CO,FI-LS-CO,CO,initials,spine
FI-LS-FP,FI-LS-FP,FP,initials,spine
FI-LS-OS,FI-LS-OS,OS,name,spine
FI-LS-PI,FI-LS-PI,PI,name,spine
FI-LS-PT,FI-LS-PT,PT,initials,spine
FI-LS-SA,FI-LS-SA,SA,name,spine
FI-LS-SO,FI-LS-SO,SO,initials,spine
FI-LS-TP,FI-LS-TP,TP,initials,spine
FI-OU-KA,FI-OU-KA,KA,name,spine
FI-OU-NO,FI-OU-NO,NO,initials,spine
FJ-CE-NA,FJ-CE-NA,NA,name,cc0
FJ-CE-NM,FJ-CE-NM,NM,skeleton,cc0
FJ-CE-RW,FJ-CE-RE,RE,name,cc0
FJ-CE-SR,FJ-CE-SE,SE,name,cc0
FJ-CE-TL,FJ-CE-TA,TA,name,cc0
FJ-EA-KD,FJ-EA-KA,KA,name,cc0
FJ-EA-LM,FJ-EA-LO,LO,name,cc0
FJ-EA-LU,FJ-EA-LA,LA,name,cc0
FJ-NO-BU,FJ-NO-BU,BU,name,cc0
FJ-NO-CK,FJ-NO-CA,CA,name,cc0
FJ-NO-MC,FJ-NO-MA,MA,name,cc0
FJ-RO-RT,FJ-RO-RO,RO,name,cc0
FJ-WE-BA,FJ-WE-BA,BA,name,cc0
FJ-WE-NN,FJ-WE-NN,NN,initials,cc0
FJ-WE-RA,FJ-WE-RA,RA,name,cc0
FM-CH-EO,FM-CH-EOT,EOT,name,spine
FM-CH-ET,FM-CH-ETT,ETT,name,cc0
FM-CH-FA,FM-CH-FAY,FAY,name,spine
FM-CH-FB,FM-CH-FAB,FAB,compound,cc0
FM-CH-FE,FM-CH-FEF,FEF,name,cc0
FM-CH-FO,FM-CH-ONO,ONO,name,cc0
FM-CH-LO,FM-CH-LOS,LOS,name,spine
FM-CH-LU,FM-CH-LUK,LUK,name,cc0
FM-CH-MA,FM-CH-MAK,MAK,name,spine
FM-CH-MU,FM-CH-MUR,MUR,name,cc0
FM-CH-NA,FM-CH-NAA,NAA,name.ends,cc0
FM-CH-NE,FM-CH-NEO,NEO,name,spine
FM-CH-NM,FM-CH-NAM,NAM,name,cc0
FM-CH-NO,FM-CH-NOM,NOM,name,cc0
FM-CH-ON,FM-CH-ONE,ONE,name.ends,spine
FM-CH-OO,FM-CH-ONN,ONN,name.ends,cc0
FM-CH-PA,FM-CH-PAA,PAA,name,cc0
FM-CH-PL,FM-CH-PUT,PUT,name.ends,spine
FM-CH-PO,FM-CH-POL,POL,name,cc0
FM-CH-PP,FM-CH-PIP,PIP,compound,spine
FM-CH-PR,FM-CH-PAR,PAR,name,spine
FM-CH-PS,FM-CH-PUK,PUK,name.ends,cc0
FM-CH-PU,FM-CH-PUL,PUL,name,cc0
FM-CH-RO,FM-CH-ROM,ROM,name,cc0
FM-CH-SA,FM-CH-SAT,SAT,name,cc0
FM-CH-TN,FM-CH-TON,TON,name,cc0
FM-CH-TO,FM-CH-TOL,TOL,name,cc0
FM-CH-TS,FM-CH-TSI,TSI,name,cc0
FM-CH-UD,FM-CH-UDO,UDO,name,cc0
FM-CH-UM,FM-CH-UMA,UMA,name,spine
FM-CH-WE,FM-CH-WEN,WEN,name,cc0
FM-CH-WO,FM-CH-WON,WON,name,cc0
FM-KO-LE,FM-KO-LEL,LEL,name,cc0
FM-KO-MA,FM-KO-MAL,MAL,name,cc0
FM-KO-UT,FM-KO-UTW,UTW,name,cc0
FM-KO-WA,FM-KO-WAL,WAL,name,spine
FM-PO-AN,FM-PO-ANT,ANT,name,spine
FM-PO-KA,FM-PO-KAP,KAP,name,cc0
FM-PO-KI,FM-PO-KIT,KIT,name,cc0
FM-PO-KO,FM-PO-KOL,KOL,name,cc0
FM-PO-MA,FM-PO-MAD,MAD,name,cc0
FM-PO-MR,FM-PO-MIR,MIR,compound,cc0
FM-PO-MW,FM-PO-MWO,MWO,name,spine
FM-PO-NU,FM-PO-NUK,NUK,name,spine
FM-PO-OR,FM-PO-ORO,ORO,name,cc0
FM-PO-PA,FM-PO-PAK,PAK,name,spine
FM-PO-PI,FM-PO-PIN,PIN,name,cc0
FM-PO-SA,FM-PO-SAP,SAP,name,cc0
FM-PO-SO,FM-PO-SOK,SOK,name,spine
FM-PO-UH,FM-PO-UHH,UHH,name.ends,spine
FM-YA-DI,FM-YA-DIL,DIL,name,spine
FM-YA-EA,FM-YA-EAU,EAU,name,cc0
FM-YA-EL,FM-YA-ELA,ELA,name,cc0
FM-YA-FA,FM-YA-FAI,FAI,name,cc0
FM-YA-FN,FM-YA-FAN,FAN,name,cc0
FM-YA-FR,FM-YA-FAR,FAR,name,cc0
FM-YA-GA,FM-YA-GAF,GAF,name,cc0
FM-YA-GG,FM-YA-GAG,GAG,name,cc0
FM-YA-GI,FM-YA-GIL,GIL,name,cc0
FM-YA-IF,FM-YA-IFA,IFA,name,cc0
FM-YA-KA,FM-YA-KAN,KAN,name,cc0
FM-YA-LA,FM-YA-LAM,LAM,name,cc0
FM-YA-MA,FM-YA-MAA,MAA,name,cc0
FM-YA-NG,FM-YA-NGU,NGU,name,spine
FM-YA-PI,FM-YA-PIA,PIA,name,cc0
FM-YA-PK,FM-YA-PIK,PIK,name,cc0
FM-YA-RM,FM-YA-RUM,RUM,name,spine
FM-YA-RU,FM-YA-RUL,RUL,name,cc0
FM-YA-SA,FM-YA-SAT,SAT,name,cc0
FM-YA-SO,FM-YA-SOR,SOR,name,cc0
FM-YA-TA,FM-YA-TAM,TAM,name,spine
FM-YA-UL,FM-YA-ULI,ULI,name,spine
FM-YA-WE,FM-YA-WEL,WEL,name,cc0
FM-YA-WO,FM-YA-WOL,WOL,name,cc0
FO-NO-FU,FO-NO-FU,FU,name,spine
FO-NO-HU,FO-NO-HU,HU,name,spine
FO-NO-HV,FO-NO-HV,HV,name,spine
FO-NO-KK,FO-NO-KL,KL,name,spine
FO-NO-KU,FO-NO-KU,KU,name,spine
FO-NO-VI,FO-NO-VA,VA,initials,spine
FO-OS-EI,FO-OS-EI,EI,compound.alt,spine
FO-OS-FF,FO-OS-FR,FR,compound.alt,spine
FO-OS-NE,FO-OS-NE,NE,name,spine
FO-OS-RN,FO-OS-RU,RU,name,spine
FO-OS-SD,FO-OS-SU,SU,name,spine
FO-OS-SJ,FO-OS-SJ,SJ,name,spine
FO-OS-XX,FO-OS-EY,EY,name,spine
FO-SA-HU,FO-SA-HU,HU,name,spine
FO-SA-SA,FO-SA-SA,SA,name,spine
FO-SA-SP,FO-SA-SO,SO,any2,spine
FO-SA-SU,FO-SA-SU,SU,any2,spine
FO-SA-SV,FO-SA-SK,SK,name,spine
FO-ST-KV,FO-ST-KV,KV,name,spine
FO-ST-TR,FO-ST-TO,TO,name,spine
FO-ST-VE,FO-ST-VE,VE,name,spine
FO-SU-FA,FO-SU-FA,FA,name,spine
FO-SU-FR,FO-SU-TR,TR,initials,spine
FO-SU-HO,FO-SU-HO,HO,name,spine
FO-SU-HV,FO-SU-HV,HV,name,spine
FO-SU-PO,FO-SU-PO,PO,name,spine
FO-SU-SU,FO-SU-SU,SU,name,spine
FO-SU-VA,FO-SU-VA,VA,name,spine
FO-VG-SR,FO-VG-SR,SR,compound,spine
FO-VG-VA,FO-VG-VA,VA,name,spine
FR-AC-CH,FR-AC-CH,CH,name,cc0
FR-AC-CM,FR-AC-CM,CM,initials,cc0
FR-AC-CO,FR-AC-CO,CO,name,cc0
FR-AC-CR,FR-AC-CR,CR,name,cc0
FR-AC-DO,FR-AC-DO,DO,name,cc0
FR-AC-DS,FR-AC-DS,DS,initials,cc0
FR-AC-GI,FR-AC-GI,GI,name,cc0
FR-AC-HV,FR-AC-HV,HV,qualifier,cc0
FR-AC-LA,FR-AC-LA,LA,name,cc0
FR-AC-LE,FR-AC-LG,LG,conjunction,cc0
FR-AC-PA,FR-AC-PA,PA,initials,cc0
FR-AC-VI,FR-AC-VI,VI,name,cc0
FR-AO-AR,FR-AO-AR,AR,name,cc0
FR-AO-AU,FR-AO-AU,AU,name,cc0
FR-AO-BR,FR-AO-BR,BR,qualifier,cc0
FR-AO-HM,FR-AO-HM,HM,qualifier,cc0
FR-AO-HR,FR-AO-HR,HR,qualifier,cc0
FR-AO-MA,FR-AO-MA,MA,name,cc0
FR-AO-ME,FR-AO-MM,MM,conjunction,cc0
FR-AO-MO,FR-AO-MO,MO,name,cc0
FR-AO-MU,FR-AO-ME,ME,name,cc0
FR-AO-VO,FR-AO-VO,VO,name,cc0
FR-AR-AI,FR-AR-AI,AI,name,cc0
FR-AR-AL,FR-AR-AL,AL,name,cc0
FR-AR-AR,FR-AR-AR,AR,name,cc0
FR-AR-CA,FR-AR-CA,CA,name,cc0
FR-AR-DR,FR-AR-DR,DR,name,cc0
FR-AR-HL,FR-AR-HL,HL,qualifier,cc0
FR-AR-HS,FR-AR-HS,HS,qualifier,cc0
FR-AR-IS,FR-AR-IS,IS,name,cc0
FR-AR-LO,FR-AR-LO,LO,name,cc0
FR-AR-PD,FR-AR-PD,PD,preposition.significant,cc0
FR-AR-RH,FR-AR-RH,RH,name,spine
FR-AR-SA,FR-AR-SA,SA,name,cc0
FR-BF-CD,FR-BF-CO,CO,preposition.significant,cc0
FR-BF-DO,FR-BF-DO,DO,name,spine
FR-BF-HS,FR-BF-HS,HS,qualifier,cc0
FR-BF-JU,FR-BF-JU,JU,name,cc0
FR-BF-NI,FR-BF-NI,NI,name,cc0
FR-BF-SE,FR-BF-SL,SL,conjunction,cc0
FR-BF-TD,FR-BF-TB,TB,preposition.significant,cc0
FR-BF-YO,FR-BF-YO,YO,name,cc0
FR-BT-CD,FR-BT-CA,CA,preposition.significant,cc0
FR-BT-FI,FR-BT-FI,FI,name,cc0
FR-BT-IE,FR-BT-IV,IV,conjunction,cc0
FR-BT-MO,FR-BT-MO,MO,name,cc0
FR-CE-CD,FR-CE-CS,CS,preposition.significant,spine
FR-CE-HC,FR-CE-HC,HC,qualifier,spine
FR-CN-CH,FR-CN-CH,CH,name,cc0
FR-CN-EE,FR-CN-EL,EL,conjunction,cc0
FR-CN-IE,FR-CN-IL,IL,conjunction,cc0
FR-CN-IN,FR-CN-IN,IN,name,cc0
FR-CN-LE,FR-CN-LC,LC,conjunction,cc0
FR-CN-LO,FR-CN-LO,LO,name,cc0
FR-IF-ES,FR-IF-ES,ES,name,cc0
FR-IF-HD,FR-IF-HS,HS,preposition.significant,cc0
FR-IF-PA,FR-IF-PA,PA,name,cc0
FR-IF-SE,FR-IF-SM,SM,conjunction,cc0
FR-IF-SS,FR-IF-SS,SS,initials,cc0
FR-IF-VA,FR-IF-VO,VO,preposition.significant,cc0
FR-IF-VD,FR-IF-VM,VM,preposition.significant,cc0
FR-IF-YV,FR-IF-YV,YV,name,cc0
FR-LP-AR,FR-LP-AR,AR,name,cc0
FR-LP-AU,FR-LP-AU,AU,name,cc0
FR-LP-AV,FR-LP-AV,AV,name,cc0
FR-LP-GA,FR-LP-GA,GA,name,cc0
FR-LP-GE,FR-LP-GE,GE,name,cc0
FR-LP-HE,FR-LP-HE,HE,name,cc0
FR-LP-HG,FR-LP-HG,HG,qualifier,cc0
FR-LP-HP,FR-LP-HP,HP,qualifier,cc0
FR-LP-LO,FR-LP-LO,LO,name,cc0
FR-LP-LZ,FR-LP-LZ,LZ,skeleton,cc0
FR-LP-PO,FR-LP-PO,PO,initials,cc0
FR-LP-TA,FR-LP-TA,TA,name,cc0
FR-LP-TE,FR-LP-TG,TG,conjunction,cc0
FR-NC-AI,FR-NC-AI,AI,name,cc0
FR-NC-NO,FR-NC-NO,NO,name,cc0
FR-NC-OI,FR-NC-OI,OI,name,cc0
FR-NC-PD,FR-NC-PC,PC,preposition.significant,cc0
FR-NC-SO,FR-NC-SO,SO,name,cc0
FR-ND-CA,FR-ND-CA,CA,name,cc0
FR-ND-EU,FR-ND-EU,EU,name,cc0
FR-ND-MA,FR-ND-MA,MA,name,cc0
FR-ND-OR,FR-ND-OR,OR,name,spine
FR-ND-SM,FR-ND-SM,SM,initials,cc0
FR-PL-LA,FR-PL-LA,LA,initials,cc0
FR-PL-MA,FR-PL-MA,MA,name,cc0
FR-PL-ME,FR-PL-ML,ML,conjunction,cc0
FR-PL-SA,FR-PL-SA,SA,name,cc0
FR-PL-VE,FR-PL-VE,VE,name,cc0
FR-PR-AD,FR-PR-AH,AH,initials,cc0
FR-PR-AM,FR-PR-AM,AM,initials,cc0
FR-PR-BD,FR-PR-BR,BR,preposition.significant,cc0
FR-PR-HA,FR-PR-HA,HA,qualifier,cc0
FR-PR-VA,FR-PR-VA,VA,name,cc0
FR-PR-VU,FR-PR-VC,VC,skeleton,cc0
GA-ES-KM,GA-ES-KM,KM,initials,cc0
GA-ES-KO,GA-ES-KO,KO,name,cc0
GA-ES-NY,GA-ES-NO,NO,name,cc0
GA-HO-LD,GA-HO-LD,LD,initials,spine
GA-HO-LK,GA-HO-LE,LE,name,cc0
GA-HO-LL,GA-HO-LL,LL,initials,cc0
GA-HO-MP,GA-HO-MP,MP,name,cc0
GA-HO-PL,GA-HO-PL,PL,name,cc0
GA-HO-SB,GA-HO-SB,SB,initials,cc0
GA-MO-AB,GA-MO-AB,AB,initials,cc0
GA-MO-OL,GA-MO-OL,OL,conjunction,cc0
GA-NG-BL,GA-NG-BL,BL,initials,cc0
GA-NG-DL,GA-NG-DO,DO,name,cc0
GA-NG-DO,GA-NG-DU,DU,any2,cc0
GA-NG-LW,GA-NG-LW,LW,initials,cc0
GA-NG-NL,GA-NG-ND,ND,name,cc0
GA-NG-OU,GA-NG-OG,OG,name,cc0
GA-NG-TM,GA-NG-TM,TM,initials,cc0
GA-NY-BB,GA-NY-BB,BB,qualifier,cc0
GA-NY-DG,GA-NY-DO,DO,name,spine
GA-NY-HB,GA-NY-HB,HB,qualifier,cc0
GA-NY-MG,GA-NY-MO,MO,name,cc0
GA-OI-IV,GA-OI-IV,IV,name,cc0
GA-OI-LP,GA-OI-LO,LO,name,cc0
GA-OI-MV,GA-OI-MV,MV,name,cc0
GA-OI-ZA,GA-OI-ZA,ZA,name,cc0
GA-OL-LB,GA-OL-LB,LB,initials,cc0
GA-OL-LO,GA-OL-LO,LO,any2,cc0
GA-OL-ML,GA-OL-MO,MO,name,cc0
GA-OM-BD,GA-OM-BE,BE,name,cc0
GA-OM-ET,GA-OM-ET,ET,name,cc0
GA-OM-NG,GA-OM-ND,ND,name,cc0
GA-WN-HK,GA-WN-HK,HK,qualifier,cc0
GA-WN-HN,GA-WN-HN,HN,qualifier,cc0
GA-WN-NT,GA-WN-NT,NT,name,cc0
GA-WN-OK,GA-WN-OK,OK,name,cc0
GA-WN-WO,GA-WN-WO,WO,name,cc0
GB-EN-BA,GB-EN-BAD,BAD,conjunction,spine
GB-EN-BC,GB-EN-BOC,BOC,conjunction,spine
GB-EN-BD,GB-EN-BRA,BRA,name,spine
GB-EN-BE,GB-EN-BED,BED,name,spine
GB-EN-BF,GB-EN-BRF,BRF,compound,spine
GB-EN-BG,GB-EN-BRH,BRH,conjunction,spine
GB-EN-BI,GB-EN-BIR,BIR,name,spine
GB-EN-BL,GB-EN-BLA,BLA,name,spine
GB-EN-BM,GB-EN-BRO,BRO,name,spine
GB-EN-BN,GB-EN-BAY,BAY,name.ends,spine
GB-EN-BO,GB-EN-BOL,BOL,name,spine
GB-EN-BR,GB-EN-BAR,BAR,name,spine
GB-EN-BS,GB-EN-BRI,BRI,name,spine
GB-EN-BT,GB-EN-BAN,BAN,conjunction,spine
GB-EN-BU,GB-EN-BUC,BUC,name,cc0
GB-EN-BW,GB-EN-BWD,BWD,initials,spine
GB-EN-BX,GB-EN-BEX,BEX,name,spine
GB-EN-BY,GB-EN-BUR,BUR,name,spine
GB-EN-CA,GB-EN-CAL,CAL,name,spine
GB-EN-CB,GB-EN-CEB,CEB,compound,spine
GB-EN-CD,GB-EN-DUR,DUR,name,cc0
GB-EN-CE,GB-EN-CHE,CHE,compound,spine
GB-EN-CL,GB-EN-COR,COR,name,spine
GB-EN-CM,GB-EN-CAM,CAM,name,cc0
GB-EN-CN,GB-EN-CAN,CAN,name.ends,spine
GB-EN-CO,GB-EN-LON,LON,name,cc0
GB-EN-CR,GB-EN-CRO,CRO,name,spine
GB-EN-CU,GB-EN-CUM,CUM,name,spine
GB-EN-CV,GB-EN-COV,COV,name,spine
GB-EN-CW,GB-EN-CHW,CHW,conjunction,spine
GB-EN-DA,GB-EN-DAR,DAR,name,cc0
GB-EN-DE,GB-EN-DEY,DEY,name.ends,spine
GB-EN-DO,GB-EN-DON,DON,name,spine
GB-EN-DR,GB-EN-DER,DER,name,spine
GB-EN-DS,GB-EN-DOR,DOR,name,cc0
GB-EN-DU,GB-EN-DUD,DUD,name,spine
GB-EN-DV,GB-EN-DEV,DEV,name,spine
GB-EN-EA,GB-EN-EAL,EAL,name,spine
GB-EN-EE,GB-EN-ESS,ESS,name,spine
GB-EN-EN,GB-EN-ENF,ENF,name,spine
GB-EN-ER,GB-EN-ERI,ERI,qualifier,spine
GB-EN-ES,GB-EN-ESU,ESU,qualifier,cc0
GB-EN-GA,GB-EN-GAT,GAT,name,spine
GB-EN-GL,GB-EN-WGO,WGO,qualifier.spread,cc0
GB-EN-GR,GB-EN-GRE,GRE,name,spine
GB-EN-HA,GB-EN-HAF,HAF,conjunction,spine
GB-EN-HC,GB-EN-HEE,HEE,name.ends,cc0
GB-EN-HE,GB-EN-HER,HER,name,cc0
GB-EN-HI,GB-EN-HIL,HIL,name,spine
GB-EN-HK,GB-EN-HAC,HAC,name,spine
GB-EN-HL,GB-EN-HAL,HAL,name,spine
GB-EN-HM,GB-EN-HAM,HAM,name,spine
GB-EN-HO,GB-EN-HOU,HOU,name,spine
GB-EN-HR,GB-EN-HAY,HAY,name.ends,spine
GB-EN-HT,GB-EN-HAR,HAR,name,spine
GB-EN-HV,GB-EN-HAV,HAV,name,spine
GB-EN-HW,GB-EN-HAW,HAW,name.ends,spine
GB-EN-IL,GB-EN-ISL,ISL,name,spine
GB-EN-IO,GB-EN-IOW,IOW,preposition,cc0
GB-EN-IR,GB-EN-WIR,WIR,name,spine
GB-EN-IS,GB-EN-IOS,IOS,preposition,spine
GB-EN-KA,GB-EN-KEC,KEC,conjunction,spine
GB-EN-KE,GB-EN-KEN,KEN,name,spine
GB-EN-KI,GB-EN-KUT,KUT,initials,spine
GB-EN-KN,GB-EN-KNO,KNO,name,spine
GB-EN-KR,GB-EN-KIR,KIR,name,spine
GB-EN-KU,GB-EN-KUH,KUH,preposition.significant,spine
GB-EN-LA,GB-EN-LAM,LAM,name,spine
GB-EN-LC,GB-EN-LEI,LEI,name,cc0
GB-EN-LE,GB-EN-LEE,LEE,name,spine
GB-EN-LI,GB-EN-LER,LER,name.ends,spine
GB-EN-LN,GB-EN-LAN,LAN,name,spine
GB-EN-LO,GB-EN-LIN,LIN,name,spine
GB-EN-LU,GB-EN-LUT,LUT,name,spine
GB-EN-LV,GB-EN-LIV,LIV,name,spine
GB-EN-LW,GB-EN-LEW,LEW,name,spine
GB-EN-MA,GB-EN-MAN,MAN,name,spine
GB-EN-ME,GB-EN-MED,MED,name,spine
GB-EN-MI,GB-EN-MID,MID,name,spine
GB-EN-MK,GB-EN-MIK,MIK,compound,spine
GB-EN-MR,GB-EN-MER,MER,name,spine
GB-EN-NE,GB-EN-NLN,NLN,qualifier.spread,cc0
GB-EN-NG,GB-EN-NOT,NOT,name,cc0
GB-EN-NI,GB-EN-COT,COT,name,cc0
GB-EN-NL,GB-EN-NLI,NLI,qualifier,cc0
GB-EN-NN,GB-EN-NNO,NNO,qualifier,spine
GB-EN-NO,GB-EN-NOK,NOK,name.ends,spine
GB-EN-NR,GB-EN-NOD,NOD,name.ends,spine
GB-EN-NS,GB-EN-NSO,NSO,qualifier,cc0
GB-EN-NT,GB-EN-NTY,NTY,qualifier,spine
GB-EN-NU,GB-EN-NUT,NUT,initials,spine
GB-EN-NW,GB-EN-NEW,NEW,name,spine
GB-EN-NY,GB-EN-NYO,NYO,qualifier,cc0
GB-EN-OL,GB-EN-OLD,OLD,name,spine
GB-EN-OX,GB-EN-OXF,OXF,name,cc0
GB-EN-PE,GB-EN-RAP,RAP,compound,cc0
GB-EN-PL,GB-EN-PLY,PLY,name,spine
GB-EN-PO,GB-EN-POR,POR,name,spine
GB-EN-RA,GB-EN-REC,REC,conjunction,spine
GB-EN-RB,GB-EN-RED,RED,name,spine
GB-EN-RD,GB-EN-REA,REA,name,spine
GB-EN-RE,GB-EN-BRE,BRE,name,spine
GB-EN-RL,GB-EN-RUD,RUD,name.ends,spine
GB-EN-RO,GB-EN-ROC,ROC,name,spine
GB-EN-RT,GB-EN-ROT,ROT,name,spine
GB-EN-RU,GB-EN-RUT,RUT,initials,spine
GB-EN-SA,GB-EN-ALF,ALF,name,cc0
GB-EN-SC,GB-EN-STO,STO,name,spine
GB-EN-SD,GB-EN-STA,STA,name,spine
GB-EN-SE,GB-EN-SEF,SEF,name,spine
GB-EN-SF,GB-EN-SHE,SHE,name,spine
GB-EN-SG,GB-EN-WGL,WGL,qualifier,cc0
GB-EN-SH,GB-EN-STH,STH,compound,spine
GB-EN-SI,GB-EN-SOL,SOL,name,spine
GB-EN-SK,GB-EN-SOK,SOK,name.ends,spine
GB-EN-SL,GB-EN-SLO,SLO,name,spine
GB-EN-SM,GB-EN-SOM,SOM,name,spine
GB-EN-SN,GB-EN-SAN,SAN,name,spine
GB-EN-SO,GB-EN-SOS,SOS,initials,spine
GB-EN-SR,GB-EN-SHR,SHR,name,cc0
GB-EN-SS,GB-EN-SOT,SOT,initials,spine
GB-EN-ST,GB-EN-STY,STY,qualifier,spine
GB-EN-SU,GB-EN-SOU,SOU,name,spine
GB-EN-SW,GB-EN-SWI,SWI,name,spine
GB-EN-SY,GB-EN-SUR,SUR,name,cc0
GB-EN-TA,GB-EN-TEW,TEW,conjunction,spine
GB-EN-TH,GB-EN-TOH,TOH,compound,spine
GB-EN-TK,GB-EN-SON,SON,compound.alt,spine
GB-EN-TM,GB-EN-TAM,TAM,name,spine
GB-EN-TO,GB-EN-TOR,TOR,name,spine
GB-EN-TR,GB-EN-TRA,TRA,name,spine
GB-EN-TU,GB-EN-THU,THU,name,spine
GB-EN-UF,GB-EN-SUF,SUF,name,spine
GB-EN-UN,GB-EN-SUN,SUN,name,spine
GB-EN-UT,GB-EN-SUT,SUT,name,spine
GB-EN-WA,GB-EN-WWF,WWF,initials,cc0
GB-EN-WB,GB-EN-WBE,WBE,qualifier,spine
