country_id,admin_id_admin1,admin_id,name,kind,origin,source_column,pattern,conv,match_rate,n_ids_parcel,n_ids_tax
US,38037,US-ND-GA,Grant,parcel,auto,apn,Sx(-Sx-S1),skip_empty: 1,0.835,9077.0,9454.0
US,38037,US-ND-GA,Grant,tax,auto,apn,Dx,split_groups: 0|14 & drop_cols: 0_1 & skip_empty: 1,0.835,9077.0,9454.0
US,38039,US-ND-GR,Griggs,parcel,auto,apn,Sx,skip_empty: 1,0.863,4022.0,5575.0
US,38039,US-ND-GR,Griggs,tax,auto,apn,Sx-Sx-Sx-Sx,keep_length: 1 2 3 & merge_after: 0 0 0 & skip_empty: 1,0.863,4022.0,5575.0
US,38041,US-ND-HE,Hettinger,parcel,auto,apn,Dx,split_groups: 0|14 & drop_cols: 0_1 & skip_empty: 1,0.663,6978.0,7419.0
US,38041,US-ND-HE,Hettinger,tax,auto,apn,Dx,,0.663,6978.0,7419.0
US,38043,US-ND-KI,Kidder,parcel,auto,apn,Dx,split_groups: 0|6 0_1|3 0_1_1|2 0_1_1_1|5 0_1_1_1_1|3 0_1_1_1_1_1|1 & merge_after: 0_1_1_1_0 0_1_1_1_0 & skip_empty: 1,0.944,6255.0,8886.0
US,38043,US-ND-KI,Kidder,tax,auto,apn,Dx,split_groups: 0|6 0_1|3 0_1_1|7 0_1_1_1|3 0_1_1_1_1|1 0_1_1_1_1_1|1 & merge_after: 0_1_1_1_0 0_1_1_1_0 & skip_empty: 1,0.944,6255.0,8886.0
US,38045,US-ND-LA,LaMoure,parcel,auto,apn,Ignored,simple,0.933,9786.0,9786.0
US,38045,US-ND-LA,LaMoure,tax,auto,apn,Ignored,simple,0.933,9786.0,9786.0
US,38047,US-ND-LO,Logan,parcel,auto,apn,Sx(-Sx-S1),skip_empty: 1,0.74,6904.0,6517.0
US,38047,US-ND-LO,Logan,tax,auto,apn,Dx,keep_length: 1 & skip_empty: 1,0.74,6904.0,6517.0
US,38049,US-ND-MH,McHenry,parcel,auto,apn,Dx,,0.815,15677.0,14585.0
US,38049,US-ND-MH,McHenry,tax,auto,apn,Dx,,0.815,15677.0,14585.0
US,38051,US-ND-MI,McIntosh,parcel,auto,apn,Sx(-Sx-S1),skip_empty: 1,0.736,8469.0,8582.0
US,38051,US-ND-MI,McIntosh,tax,auto,apn,Dx,keep_length: 1 & skip_empty: 1,0.736,8469.0,8582.0
US,38053,US-ND-MK,McKenzie,parcel,auto,apn,Ignored,simple,0.913,18185.0,18016.0
US,38053,US-ND-MK,McKenzie,tax,auto,apn,Ignored,simple,0.913,18185.0,18016.0
US,38055,US-ND-MC,McLean,parcel,auto,apn,Ignored,simple,0.834,20141.0,18691.0
US,38055,US-ND-MC,McLean,tax,auto,apn,Ignored,simple,0.834,20141.0,18691.0
US,38057,US-ND-ME,Mercer,parcel,auto,apn,Ignored,simple,0.913,6273.0,11369.0
US,38057,US-ND-ME,Mercer,tax,auto,apn,Ignored,simple,0.913,6273.0,11369.0
US,38059,US-ND-MO,Morton,parcel,auto,apn,Dx,,0.937,23485.0,23004.0
US,38059,US-ND-MO,Morton,tax,auto,apn,Sx-Sx,keep_length: 1 & merge_after: 0 & skip_empty: 1,0.937,23485.0,23004.0
US,38061,US-ND-MN,Mountrail,parcel,auto,apn,Ignored,simple,0.887,16811.0,16752.0
US,38061,US-ND-MN,Mountrail,tax,auto,apn,Ignored,simple,0.887,16811.0,16752.0
US,38063,US-ND-NE,Nelson,parcel,auto,apn,Dx,split_groups: 0|14 & drop_cols: 0_1 & skip_empty: 1,0.999,5380.0,7823.0
US,38063,US-ND-NE,Nelson,tax,auto,apn,Dx,split_groups: 0|14 & drop_cols: 0_1 & skip_empty: 1,0.999,5380.0,7823.0
US,38065,US-ND-OL,Oliver,parcel,auto,apn,Ignored,simple,0.256,7536.0,5184.0
US,38065,US-ND-OL,Oliver,tax,auto,apn,Ignored,simple,0.256,7536.0,5184.0
US,38067,US-ND-PE,Pembina,parcel,auto,apn,Ignored,simple,0.899,13172.0,13589.0
US,38067,US-ND-PE,Pembina,tax,auto,apn,Ignored,simple,0.899,13172.0,13589.0
US,38069,US-ND-PI,Pierce,parcel,auto,apn,Dx,split_groups: 0|6 0_1|6 1_0|5 & skip_empty: 1,0.883,6754.0,8984.0
US,38069,US-ND-PI,Pierce,tax,auto,apn,Dx,split_groups: 0|6 0_1|6 1_0|5 & skip_empty: 1,0.883,6754.0,8984.0
US,38071,US-ND-RA,Ramsey,parcel,auto,apn,Ignored,simple,0.976,15099.0,15172.0
US,38071,US-ND-RA,Ramsey,tax,auto,apn,Ignored,simple,0.976,15099.0,15172.0
US,38073,US-ND-RN,Ransom,parcel,auto,apn,Sx(-)Dx,split_groups: 0|[A-Z] 0_1|[A-Z] & skip_empty: 1,0.949,5380.0,10147.0
US,38073,US-ND-RN,Ransom,tax,auto,apn,Sx-Sx,keep_length: 1 & merge_after: 0 & skip_empty: 1,0.949,5380.0,10147.0
US,38075,US-ND-RE,Renville,parcel,auto,apn,Dx,,0.523,7891.0,7037.0
US,38075,US-ND-RE,Renville,tax,auto,apn,Ignored,simple,0.523,7891.0,7037.0
US,38077,US-ND-RI,Richland,parcel,manual,apn,Dx,simple,,,
US,38077,US-ND-RI,Richland,tax,manual,apn,Sx-Sx-Sx(.Sx),keep_length: 1 2 3 & join_char:,,,
US,38079,US-ND-RO,Rolette,parcel,auto,apn,Dx,split_groups: 0|14 & drop_cols: 0_1 & skip_empty: 1,0.588,7895.0,9053.0
US,38079,US-ND-RO,Rolette,tax,auto,apn,Dx,,0.588,7895.0,9053.0
US,38081,US-ND-SA,Sargent,parcel,auto,apn,Dx(-Sx)(-Dx),skip_empty: 1,0.821,8831.0,7845.0
US,38081,US-ND-SA,Sargent,tax,auto,apn,Sx-Sx,keep_length: 1 & merge_after: 0 & skip_empty: 1,0.821,8831.0,7845.0
US,38083,US-ND-SH,Sheridan,parcel,auto,apn,Ignored,simple,0.984,5828.0,6743.0
US,38083,US-ND-SH,Sheridan,tax,auto,apn,Dx,split_groups: 0|14 & drop_cols: 0_1 & skip_empty: 1,0.984,5828.0,6743.0
US,38085,US-ND-SI,Sioux,parcel,auto,apn,Useless,,0.216,12414.0,3199.0
US,38085,US-ND-SI,Sioux,tax,auto,apn,Dx,,0.216,12414.0,3199.0
US,38087,US-ND-SL,Slope,parcel,auto,apn,Sx-Sx(-Sx)(-Sx),skip_empty: 1,0.832,3641.0,3599.0
US,38087,US-ND-SL,Slope,tax,auto,apn,Sx( )-( )(Sx)( - Sx)(-Sx)( Sx),merge_after: 2 & skip_empty: 1,0.832,3641.0,3599.0
US,38089,US-ND-ST,Stark,parcel,auto,apn,Sx,keep_length: 1 2 & merge_after: 0 0 & skip_empty: 1,0.625,14973.0,21360.0
US,38089,US-ND-ST,Stark,tax,auto,apn,Sx-Sx-Sx-Sx,keep_length: 1 2 3 & merge_after: 0 0 0 & skip_empty: 1,0.625,14973.0,21360.0
US,38091,US-ND-SE,Steele,parcel,auto,apn,Ignored,simple,0.955,6037.0,6043.0
US,38091,US-ND-SE,Steele,tax,auto,apn,Ignored,simple,0.955,6037.0,6043.0
US,38093,US-ND-SU,Stutsman,parcel,auto,apn,Sx,split_groups: 0|11 & drop_cols: 0_1 & skip_empty: 1,0.729,19005.0,23140.0
US,38093,US-ND-SU,Stutsman,tax,auto,apn,Sx( )-( )(Sx)( - Sx)(-Sx)( Sx),split_groups: 0|3 & drop_cols: 4 & keep_length: 1 & merge_after: 0_0 0_0 0_0 & skip_empty: 1,0.729,19005.0,23140.0
US,38095,US-ND-TO,Towner,parcel,auto,apn,Ignored,simple,0.898,5236.0,8089.0
US,38095,US-ND-TO,Towner,tax,auto,apn,Ignored,simple,0.898,5236.0,8089.0
US,38097,US-ND-TR,Traill,parcel,auto,apn,Sx,skip_empty: 1,0.898,10511.0,10426.0
US,38097,US-ND-TR,Traill,tax,auto,apn,Sx-Sx-Sx-Sx,keep_length: 1 2 3 & merge_after: 0 0 0 & skip_empty: 1,0.898,10511.0,10426.0
US,38099,US-ND-WL,Walsh,parcel,auto,apn,Sx(-)Dx,split_groups: 0|[A-Z] 0_1|[A-Z] & skip_empty: 1,0.928,10511.0,15610.0
US,38099,US-ND-WL,Walsh,tax,auto,apn,Dx,,0.928,10511.0,15610.0
US,38101,US-ND-WA,Ward,parcel,auto,apn,Sx,string_lengths: 14 & skip_empty: 1,0.778,41399.0,45778.0
US,38101,US-ND-WA,Ward,tax,auto,apn,Ignored,simple,0.778,41399.0,45778.0
US,38103,US-ND-WE,Wells,parcel,auto,apn,Dx,split_groups: 0|14 & drop_cols: 0_1 & skip_empty: 1,0.818,8620.0,12103.0
US,38103,US-ND-WE,Wells,tax,auto,apn,Dx(.-Dx.-Dx),keep_length: 1 2 3 & merge_after: 0 0 0 & skip_empty: 1,0.818,8620.0,12103.0
US,38105,US-ND-WI,Williams,parcel,auto,apn,Ignored,simple,0.965,33979.0,35494.0
US,38105,US-ND-WI,Williams,tax,auto,apn,Ignored,simple,0.965,33979.0,35494.0
US,39001,US-OH-AD,Adams,parcel,auto,apn,Ignored,simple,0.989,20785.0,21735.0
US,39001,US-OH-AD,Adams,tax,auto,apn,Ignored,simple,0.989,20785.0,21735.0
US,39003,US-OH-AL,Allen,parcel,auto,apn,Dx,split_groups: 0|16 & drop_cols: 0_1,0.995,51183.0,53924.0
US,39003,US-OH-AL,Allen,tax,auto,apn,Ignored,simple,0.995,51183.0,53924.0
US,39005,US-OH-AH,Ashland,parcel,auto,apn,Sx-Sx-Sx-Sx(-Sx-Sx.Sx),keep_length: 1 2 3 4 5 6 & merge_after: 0 0 0 0 0 0 & skip_empty: 1,0.865,33776.0,34592.0
US,39005,US-OH-AH,Ashland,tax,auto,apn,Ignored,simple,0.865,33776.0,34592.0
US,39007,US-OH-AS,Ashtabula,parcel,auto,apn,Ignored,simple,0.98,74015.0,77918.0
US,39007,US-OH-AS,Ashtabula,tax,auto,apn,Ignored,simple,0.98,74015.0,77918.0
US,39009,US-OH-AT,Athens,parcel,auto,apn,Ignored,simple,0.949,40595.0,46266.0
US,39009,US-OH-AT,Athens,tax,auto,apn,Sx-Sx-Sx,keep_length: 1 2 & merge_after: 0 0 & skip_empty: 1,0.949,40595.0,46266.0
US,39011,US-OH-AU,Auglaize,parcel,auto,apn,Ignored,simple,0.993,28040.0,30114.0
US,39011,US-OH-AU,Auglaize,tax,auto,apn,Ignored,simple,0.993,28040.0,30114.0
US,39013,US-OH-BE,Belmont,parcel,manual,apn,^([0-9]{2})-([0-9]{5})\.([0-9]{3}).*$,skip_empty: 1,,,
US,39013,US-OH-BE,Belmont,tax,manual,apn,^([0-9]{2})-([0-9]{5})\.([0-9]{3})$,skip_empty: 1,,,
US,39015,US-OH-BR,Brown,parcel,auto,apn,Sx(-)Dx,skip_empty: 1,0.906,35334.0,35475.0
US,39015,US-OH-BR,Brown,tax,auto,apn,Dx(.-Dx.-Dx),keep_length: 1 2 3 & merge_after: 0 0 0 & skip_empty: 1,0.906,35334.0,35475.0
US,39017,US-OH-BU,Butler,parcel,auto,apn,Ignored,simple,0.958,153947.0,162716.0
US,39017,US-OH-BU,Butler,tax,auto,apn,Ignored,simple,0.958,153947.0,162716.0
US,39019,US-OH-AR,Carroll,parcel,auto,apn,Sx,keep_length: 1 2 & merge_after: 0 0 & skip_empty: 1,0.98,28058.0,37023.0
US,39019,US-OH-AR,Carroll,tax,auto,apn,Dx(.-Dx.-Dx),keep_length: 1 2 3 & merge_after: 0 0 0 & skip_empty: 1,0.98,28058.0,37023.0
US,39021,US-OH-CH,Champaign,parcel,auto,apn,S3-D2-D2-D2-S2-D3-D2,keep_length: 1 2 3 4 5 6 & merge_after: 0 0 0 0 0 0 & skip_empty: 1,0.946,25824.0,27318.0
US,39021,US-OH-CH,Champaign,tax,auto,apn,Ignored,simple,0.946,25824.0,27318.0
US,39023,US-OH-CA,Clark,parcel,auto,apn,Sx,split_groups: 0|1 & drop_cols: 0_0,0.983,65371.0,66220.0
US,39023,US-OH-CA,Clark,tax,auto,apn,Sx,split_groups: 0|1 & drop_cols: 0_0,0.983,65371.0,66220.0
US,39025,US-OH-CL,Clermont,parcel,auto,apn,Ignored,simple,0.974,91332.0,98597.0
US,39025,US-OH-CL,Clermont,tax,auto,apn,Ignored,simple,0.974,91332.0,98597.0
US,39027,US-OH-CI,Clinton,parcel,auto,apn,Sx,keep_length: 1 2 & merge_after: 0 0 & skip_empty: 1,0.938,26109.0,26568.0
US,39027,US-OH-CI,Clinton,tax,auto,apn,Sx-Sx-Sx-Sx-Sx-Sx,keep_length: 1 2 3 4 5 & merge_after: 0 0 0 0 0 & skip_empty: 1,0.938,26109.0,26568.0
US,39029,US-OH-CO,Columbiana,parcel,auto,apn,Dx(.-Dx.-Dx),keep_length: 1 2 & merge_after: 0 0 & skip_empty: 1,0.947,75120.0,78712.0
US,39029,US-OH-CO,Columbiana,tax,auto,apn,Dx(.-Dx.-Dx),keep_length: 1 2 & merge_after: 0 0 & skip_empty: 1,0.947,75120.0,78712.0
US,39031,US-OH-CS,Coshocton,parcel,auto,apn,Dx,split_groups: 0|14 & drop_cols: 0_1 & skip_empty: 1,0.981,26936.0,30704.0
US,39031,US-OH-CS,Coshocton,tax,auto,apn,Dx,split_groups: 0|1 & drop_cols: 0_0 & skip_empty: 1,0.981,26936.0,30704.0
US,39033,US-OH-CR,Crawford,parcel,auto,apn,Dx,,0.995,32570.0,33874.0
US,39033,US-OH-CR,Crawford,tax,auto,apn,Dx(.-Dx.-Dx),keep_length: 1 2 3 & merge_after: 0 0 0 & skip_empty: 1,0.995,32570.0,33874.0
US,39035,US-OH-CU,Cuyahoga,parcel,auto,apn,Ignored,simple,0.956,499260.0,525323.0
